RESPOND_ID,EXAMIN_BEGIN_DE,UTILIIZA_MOBILE_APLCTN_MUSIC_PBLPRFR_K_IDOL_AT,UTILIIZA_MOBILE_APLCTN_GAME_AT,UTILIIZA_MOBILE_APLCTN_PHT_AT,UTILIIZA_MOBILE_APLCTN_BRDCST_VIDO_AT,UTILIIZA_MOBILE_APLCTN_CMC_WEBTOON_AT,UTILIIZA_MOBILE_APLCTN_SEARCH_PORTAL_AT,UTILIIZA_MOBILE_APLCTN_FNC_AT,UTILIIZA_MOBILE_APLCTN_ADVANTK_AT,UTILIIZA_MOBILE_APLCTN_TOUR_AT,UTILIIZA_MOBILE_APLCTN_FOOD_ORDER_AT,UTILIIZA_MOBILE_APLCTN_GBRSTRNT_RECOMEND_RESVE_AT,UTILIIZA_MOBILE_APLCTN_SHOPNG_AT,UTILIIZA_MOBILE_APLCTN_WRKOT_AT,UTILIIZA_MOBILE_APLCTN_EWALLET_AT,UTILIIZA_MOBILE_APLCTN_CLEAN_DCCS_AT,UTILIIZA_MOBILE_APLCTN_ESTT_AT,UTILIIZA_MOBILE_APLCTN_HSPTL_PHARM_MEDIC_SEARCH_AT,UTILIIZA_MOBILE_APLCTN_USEGT_AT,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,HSHLD_INCOME_DGREE_NM,OCCP_NM,ANSWRR_OC_AREA_NM
28367,20231101,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,F,40대,미혼 / 비혼,300만원,사무직,경기
28368,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,"기타(이혼, 사별 등)",600만원,전문직,충북
28370,20231101,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,M,10대,미혼 / 비혼,모름,고등학생,경기
28371,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원 이상",전문직,경기
28373,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,기술직,경남
28374,20231101,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,M,20대,미혼 / 비혼,"1,000만원",기능/숙련공,대구
28377,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,400만원,고등학생,부산
28379,20231101,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,F,10대,미혼 / 비혼,600만원,고등학생,대전
28380,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,500만원,기술직,서울
28385,20231101,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,40대,미혼 / 비혼,300만원,기능/숙련공,부산
28386,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,400만원,무직,전북
28387,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,F,30대,미혼 / 비혼,700만원,사무직,경기
28389,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,"기타(이혼, 사별 등)",600만원,판매/서비스직,경기
28390,20231101,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,M,50대,기혼,700만원,사무직,경기
28391,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,모름,중학생,경기
28394,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",판매/서비스직,서울
28395,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,사무직,대구
28396,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,800만원,자영업,경북
28397,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,500만원,기타,경기
28398,20231101,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,60대 이상,기혼,500만원,"자유직 (예술가, 종교인 등)",경북
28399,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,400만원,전문직,경남
28401,20231101,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,30대,기혼,200만원,기타,대구
28402,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,700만원,기술직,대전
28403,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,700만원,기술직,서울
28406,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,900만원,기술직,충남
28408,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,700만원,사무직,경기
28409,20231101,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,500만원,고등학생,서울
28410,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,700만원,고등학생,경기
28413,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,100만원 미만,사무직,서울
28414,20231101,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,F,10대,미혼 / 비혼,모름,고등학생,서울
28415,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,10대,미혼 / 비혼,400만원,고등학생,경북
28416,20231101,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,M,50대,기혼,600만원,사무직,경기
28417,20231101,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,F,10대,미혼 / 비혼,모름,중학생,경기
28418,20231101,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,M,40대,기혼,200만원,전문직,전북
28421,20231101,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,M,40대,미혼 / 비혼,모름,기술직,서울
28423,20231101,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,300만원,사무직,전북
28425,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,300만원,무직,경기
28427,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,900만원,사무직,부산
28430,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,기술직,대전
28431,20231101,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,M,40대,미혼 / 비혼,400만원,사무직,대전
28435,20231101,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,F,30대,기혼,700만원,사무직,서울
28437,20231101,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,M,30대,기혼,500만원,사무직,경기
28438,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,판매/서비스직,부산
28439,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,300만원,사무직,경북
28441,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,800만원,경영/관리직,경기
28444,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,200만원,전업주부,서울
28445,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,800만원,사무직,경북
28448,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,900만원,사무직,서울
28450,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,사무직,광주
28451,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원 이상",사무직,대구
28453,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,F,40대,미혼 / 비혼,400만원,사무직,경기
28454,20231101,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,M,40대,기혼,"1,000만원 이상",경영/관리직,서울
28456,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,300만원,자영업,대전
28459,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,900만원,경영/관리직,서울
28460,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,500만원,사무직,인천
28461,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,500만원,사무직,서울
28463,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,500만원,사무직,강원
28464,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,900만원,사무직,서울
28465,20231101,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,M,40대,기혼,500만원,기술직,부산
28466,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원",사무직,서울
28471,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원",기술직,경기
28472,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,사무직,경기
28475,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,700만원,기술직,인천
28477,20231101,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,F,20대,미혼 / 비혼,400만원,판매/서비스직,서울
28478,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,400만원,사무직,부산
28479,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,모름,사무직,서울
28481,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",사무직,서울
28483,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,사무직,부산
28488,20231101,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,M,60대 이상,기혼,400만원,무직,경기
28489,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원 이상",사무직,경기
28491,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,500만원,사무직,강원
28493,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,자영업,충남
28494,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,M,40대,미혼 / 비혼,모름,기능/숙련공,충남
28498,20231101,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,M,60대 이상,"기타(이혼, 사별 등)",100만원,"자유직 (예술가, 종교인 등)",경기
28501,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,사무직,경기
28502,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,300만원,무직,경기
28504,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,F,40대,기혼,"1,000만원",사무직,경기
28509,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,"1,000만원 이상",전문직,서울
28510,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,사무직,경기
28512,20231101,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,M,50대,기혼,500만원,일반작업직,전북
28515,20231101,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,M,40대,기혼,800만원,사무직,전남
28518,20231101,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,M,50대,기혼,700만원,경영/관리직,경기
28520,20231101,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,M,50대,기혼,500만원,자영업,대구
28523,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,M,50대,기혼,900만원,사무직,서울
28528,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,300만원,사무직,서울
28529,20231101,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,50대,기혼,300만원,무직,대구
28530,20231101,N,N,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,M,50대,기혼,600만원,사무직,대구
28533,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,400만원,기술직,서울
28534,20231101,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,M,40대,기혼,400만원,일반작업직,경기
28535,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,"기타(이혼, 사별 등)",100만원 미만,무직,충남
28536,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,700만원,자영업,광주
28538,20231101,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,M,40대,기혼,700만원,사무직,경기
28540,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,M,50대,기혼,500만원,경영/관리직,경기
28541,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,200만원,사무직,서울
28544,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,900만원,자영업,강원
28545,20231101,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,50대,기혼,800만원,기능/숙련공,충북
28551,20231101,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,F,30대,기혼,300만원,자영업,대구
28554,20231101,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,F,50대,기혼,"1,000만원",사무직,충남
28555,20231101,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대,기혼,"1,000만원",사무직,강원
28560,20231101,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,M,20대,미혼 / 비혼,900만원,사무직,서울
28561,20231101,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,M,10대,미혼 / 비혼,800만원,고등학생,대전
28563,20231101,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,F,40대,기혼,400만원,전업주부,전북
28564,20231101,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,M,50대,기혼,"1,000만원 이상",경영/관리직,경기
28566,20231101,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,M,50대,기혼,500만원,기술직,인천
28569,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,800만원,기술직,경남
28570,20231101,N,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,M,60대 이상,미혼 / 비혼,400만원,전문직,서울
28572,20231101,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,M,40대,미혼 / 비혼,500만원,기술직,경기
28574,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,500만원,사무직,울산
28576,20231101,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,F,40대,기혼,300만원,전업주부,대구
28578,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,F,40대,기혼,"1,000만원",판매/서비스직,부산
28579,20231101,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,M,50대,기혼,"1,000만원 이상",자영업,경기
28582,20231101,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,900만원,고등학생,경기
28584,20231101,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,M,50대,기혼,"1,000만원 이상",자영업,부산
28585,20231101,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,M,50대,기혼,500만원,판매/서비스직,광주
28591,20231101,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,M,50대,기혼,700만원,기술직,서울
28594,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,사무직,서울
28595,20231101,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,M,20대,미혼 / 비혼,200만원,기능/숙련공,대구
28596,20231101,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,M,20대,미혼 / 비혼,800만원,무직,충북
28597,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,모름,무직,대구
28602,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,미혼 / 비혼,200만원,무직,경기
28603,20231101,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,M,50대,기혼,800만원,기술직,서울
28610,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,200만원,전문직,부산
28611,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,사무직,대전
28613,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,500만원,사무직,경기
28614,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,판매/서비스직,경기
28615,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,600만원,전업주부,경북
28616,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,기혼,500만원,사무직,부산
28617,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,800만원,기술직,울산
28619,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,300만원,대학생,대구
28621,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,"1,000만원",전문직,대구
28622,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,판매/서비스직,경기
28623,20231101,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,M,20대,미혼 / 비혼,300만원,대학생,부산
28624,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,모름,고등학생,전북
28625,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,500만원,전문직,광주
28629,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,900만원,사무직,경기
28630,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,200만원,자영업,서울
28632,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,"기타(이혼, 사별 등)",200만원,전업주부,충남
28634,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원",사무직,대구
28635,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,500만원,사무직,경기
28636,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,자영업,경기
28638,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,미혼 / 비혼,100만원 미만,무직,서울
28639,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,400만원,대학생,충북
28640,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,800만원,무직,서울
28642,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,400만원,기술직,서울
28644,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,모름,무직,서울
28646,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,900만원,고등학생,대전
28647,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,미혼 / 비혼,200만원,판매/서비스직,부산
28653,20231101,N,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,M,60대 이상,기혼,"1,000만원",무직,경기
28655,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,300만원,사무직,경북
28657,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,"기타(이혼, 사별 등)",200만원,무직,경기
28658,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,기혼,500만원,사무직,경기
28659,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,900만원,사무직,인천
28662,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,"1,000만원 이상",사무직,경기
28663,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,600만원,무직,충북
28664,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,사무직,전남
28665,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,400만원,자영업,광주
28666,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원",경영/관리직,서울
28668,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,미혼 / 비혼,700만원,사무직,서울
28670,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원 이상","자유직 (예술가, 종교인 등)",경남
28671,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,"1,000만원 이상",중학생,경기
28673,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,800만원,기타,서울
28676,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,600만원,전문직,강원
28677,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,800만원,사무직,경남
28683,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,500만원,무직,부산
28684,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,200만원,전업주부,경기
28685,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,700만원,대학생,서울
28688,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,모름,고등학생,서울
28692,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,200만원,중학생,전북
28693,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원",자영업,대구
28695,20231101,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,20대,미혼 / 비혼,900만원,사무직,대구
28696,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,400만원,기술직,서울
28697,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,300만원,사무직,경기
28698,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,500만원,사무직,경기
28702,20231101,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,M,30대,기혼,200만원,사무직,경남
28704,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,100만원,"자유직 (예술가, 종교인 등)",경기
28705,20231101,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,M,50대,기혼,400만원,사무직,인천
28707,20231101,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,F,40대,기혼,700만원,전문직,경기
28711,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,400만원,사무직,전남
28714,20231101,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,M,60대 이상,기혼,400만원,사무직,경기
28715,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,500만원,기술직,서울
28716,20231101,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,M,40대,미혼 / 비혼,200만원,기술직,대구
28718,20231101,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,M,50대,기혼,300만원,사무직,경기
28719,20231101,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,M,50대,"기타(이혼, 사별 등)",600만원,기술직,경기
28722,20231101,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,사무직,경기
28723,20231101,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,M,60대 이상,기혼,300만원,무직,부산
28724,20231101,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,M,40대,"기타(이혼, 사별 등)",600만원,자영업,경기
28728,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,F,40대,기혼,400만원,전업주부,경기
28735,20231101,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,300만원,전업주부,서울
28737,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,700만원,기타,서울
28738,20231101,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,600만원,일반작업직,경기
